,pearson_ic,spearman_ic
2019-11-18,-0.15670818695539104,-0.21071428571428566
2019-11-19,0.062159882476159944,-0.002346938775510204
2019-11-20,-0.029143711520429112,-0.2180612244897959
2019-11-21,0.04809658769177514,-0.053877551020408164
2019-11-22,0.27567324931488607,0.30010204081632647
2019-11-25,-0.13755339243616474,-0.19510204081632648
2019-11-26,-0.012977087668274049,0.04642857142857142
2019-11-27,-0.23606331612243633,-0.2602040816326531
2019-11-29,-0.11263581257251898,-0.0723469387755102
2019-12-02,0.21904136099992524,0.15622448979591833
2019-12-03,-0.19494287703403823,-0.18816326530612243
2019-12-04,0.13780330041216382,0.0860204081632653
2019-12-05,-0.09899760477985486,-0.06826530612244898
2019-12-06,-0.15009901539417697,-0.24224489795918364
2019-12-09,0.181366284280577,0.18928571428571425
2019-12-10,0.36034554172889627,0.27122448979591834
2019-12-11,0.02989905973234479,-0.16857142857142854
2019-12-12,-0.09885812920577643,-0.1090816326530612
2019-12-13,0.08989564978190884,0.052448979591836725
2019-12-16,0.030057119893221095,-0.06744897959183672
2019-12-17,-0.05326873058180045,-0.01908163265306122
2019-12-18,-0.125108737847225,-0.05122448979591836
2019-12-19,0.052759186599963405,0.030102040816326527
2019-12-20,0.1285098577852678,0.0002040816326530612
2019-12-23,0.12041321322101814,-0.0194917849775059
2019-12-24,-0.29288822740957915,-0.21653061224489792
2019-12-26,-0.15680315396458985,-0.023061224489795914
2019-12-27,-0.30710366763352576,-0.3294897959183673
2019-12-30,0.25283212596788673,0.2426530612244898
2019-12-31,0.27465405850826113,0.3973469387755102
2020-01-02,0.20813833812088423,0.2147959183673469
2020-01-03,-0.10282104818437125,-0.07755102040816325
2020-01-06,-0.2790328868242742,-0.3220408163265306
2020-01-07,-0.19983029306806893,-0.14387755102040817
2020-01-08,0.07440733006175043,-0.013469387755102041
2020-01-09,-0.378571066427608,-0.32653061224489793
2020-01-10,-0.0041362761368244,-0.04295918367346938
2020-01-13,-0.12157368326943031,-0.16163265306122448
2020-01-14,0.09301779570720513,0.015612244897959184
2020-01-15,0.2181474600844325,0.1791836734693877
2020-01-16,-0.13536649889186345,-0.19765306122448975
2020-01-17,-0.388050153385264,-0.4054081632653061
2020-01-21,-0.13515112927817366,-0.17551020408163262
2020-01-22,-0.06015579699280074,-0.14591836734693878
2020-01-23,0.16675431588760095,0.0680612244897959
2020-01-24,-0.20043138115837214,-0.20520408163265302
2020-01-27,-0.12034289412556524,-0.08397959183673467
2020-01-28,-0.144513268927575,-0.16663265306122446
2020-01-29,-0.04771484868335872,-0.07683673469387756
2020-01-30,0.14202900469558719,0.14061224489795918
2020-01-31,0.30838994244667267,0.28020408163265303
2020-02-03,-0.26339018504365375,-0.19071428571428573
2020-02-04,0.03494698549666107,0.09826530612244896
2020-02-05,0.08213249560960496,0.06030612244897959
2020-02-06,0.1608380859413798,0.29265306122448975
2020-02-07,0.038827777839748896,0.08469387755102038
2020-02-10,-0.09554999755669707,-0.17591836734693878
2020-02-11,-0.2648882499986581,-0.14214285714285713
2020-02-12,0.056785002634513575,0.20153061224489793
2020-02-13,0.2544750943035318,0.3737755102040816
2020-02-14,-0.13175476660317897,-0.11530612244897957
2020-02-18,0.04545072762271249,0.008877551020408162
2020-02-19,0.3022900612263651,0.24326530612244898
2020-02-20,0.5222579817448016,0.4371428571428571
2020-02-21,0.0617330492502923,0.052959183673469384
2020-02-24,0.06573090761777027,0.14938775510204083
2020-02-25,0.0025304231470101757,0.03346938775510204
2020-02-26,-0.10092157557550524,-0.04765306122448979
2020-02-27,-0.06428129743095055,-0.09459183673469387
2020-02-28,0.2792644232281247,0.2747959183673469
2020-03-02,0.43170552775777793,0.46683673469387754
2020-03-03,-0.5637329514093626,-0.6129591836734694
2020-03-04,-0.034067561069769964,-0.0907142857142857
2020-03-05,-0.5842527569967956,-0.44530612244897955
2020-03-06,-0.36320798253759906,-0.38408163265306117
2020-03-09,-0.2991303709554246,-0.3535714285714286
2020-03-10,-0.34331959148742935,-0.4153061224489795
2020-03-11,0.10673877071016623,0.0720408163265306
2020-03-12,0.34322222557973375,0.22979591836734692
2020-03-13,0.09947459889828107,0.08857142857142856
2020-03-16,0.04647841074012072,0.08489795918367346
2020-03-17,0.28043390366297954,0.23397959183673467
2020-03-18,0.5414253046044888,0.5881632653061224
2020-03-19,0.6167438413448982,0.561734693877551
2020-03-20,-0.2790061792326385,-0.20581632653061221
2020-03-23,0.02016505754766416,0.049183673469387755
2020-03-24,0.43265077513245465,0.4109183673469387
2020-03-25,0.5263257833366723,0.5727551020408163
2020-03-26,0.14536492862214148,0.10959183673469387
2020-03-27,-0.09865882195805481,-0.20775510204081632
2020-03-30,-0.05891296784423581,-0.036224489795918365
2020-03-31,-0.007610555319273531,0.043163265306122446
2020-04-01,0.10811163398826233,0.141734693877551
2020-04-02,0.43457583317872794,0.48795918367346935
2020-04-03,0.3814310744621141,0.42193877551020403
2020-04-06,0.3635032286565784,0.44887755102040816
2020-04-07,-0.1349722931605323,-0.09183673469387754
2020-04-08,0.25261818791210927,0.3146938775510204
2020-04-09,0.21117609631793996,0.21428571428571427
2020-04-13,0.15089514407997043,0.11255102040816324
2020-04-14,-0.4323166282837043,-0.32928571428571424
2020-04-15,-0.06233213780626233,-0.009591836734693876
2020-04-16,0.374282512500032,0.37469387755102035
2020-04-17,-0.18444387671140527,-0.14632653061224488
2020-04-20,-0.3773507126302259,-0.3480612244897959
2020-04-21,0.369177055107662,0.2480612244897959
2020-04-22,-0.12029424252685404,-0.08897959183673468
2020-04-23,-0.13954369477029985,-0.10785714285714285
2020-04-24,0.0013339347149083972,0.0031632653061224487
2020-04-27,-0.09882772585164445,-0.054387755102040816
2020-04-28,0.21222923200609914,0.20867346938775508
2020-04-29,0.6656540953254965,0.726734693877551
2020-04-30,-0.3523388163847112,-0.33979591836734696
2020-05-01,-0.22850763788440287,-0.20581632653061221
2020-05-04,0.04429670983535639,0.12306122448979592
2020-05-05,-0.44145554394192854,-0.4828571428571428
2020-05-06,-0.2977215522594917,-0.22959183673469385
2020-05-07,-0.19716171402579524,-0.20163265306122446
2020-05-08,0.2166933809086656,0.18244897959183673
2020-05-11,-0.11735171078273071,-0.053877551020408164
2020-05-12,0.0760142887319367,0.01857142857142857
2020-05-13,0.26449263207503554,0.22632653061224486
2020-05-14,0.45302942909215405,0.4521428571428571
2020-05-15,0.031210377323242156,-0.08193877551020406
2020-05-18,0.34112591996211256,0.35132653061224484
2020-05-19,-0.6275633472713577,-0.598265306122449
2020-05-20,0.22455083351825691,0.21928571428571428
2020-05-21,-0.07624963528729663,-0.05948979591836734
2020-05-22,-0.1049472396851418,-0.1233673469387755
2020-05-26,0.06373953520645773,0.054897959183673455
2020-05-27,-0.1662448452904131,-0.13999999999999999
2020-05-28,-0.3823597907303488,-0.38877551020408163
2020-05-29,0.5426711453416989,0.5331632653061223
2020-06-01,0.21679713755084437,0.19520408163265304
2020-06-02,-0.25628881727778724,-0.23091836734693874
2020-06-03,-0.09334882934710834,-0.026428571428571426
2020-06-04,0.6305873895319185,0.6295918367346938
2020-06-05,0.41413097791363257,0.4388775510204081
2020-06-08,0.3115353248522865,0.26653061224489794
2020-06-09,0.21561772856643224,0.2133673469387755
2020-06-10,-0.37107573761953444,-0.45836734693877546
2020-06-11,-0.3021054191927589,-0.23224489795918365
2020-06-12,0.29500925547766166,0.2440816326530612
2020-06-15,0.368987527064566,0.3643877551020408
2020-06-16,-0.3703007200021897,-0.3913265306122448
2020-06-17,-0.22875870250853236,-0.24102040816326525
2020-06-18,-0.2923099201295102,-0.29602040816326525
2020-06-19,-0.0318899393420244,0.007653061224489796
2020-06-22,-0.005520184722877525,-0.021020408163265305
2020-06-23,0.1347641255623495,0.1608163265306122
2020-06-24,-0.10710187865123488,-0.12153061224489795
2020-06-25,0.06163781472794289,0.03826530612244898
2020-06-26,0.02306658877626305,0.06265306122448978
2020-06-29,0.32387125638132397,0.18530612244897957
2020-06-30,0.06671465078080617,0.058469387755102034
2020-07-01,-0.4823568267605162,-0.3879591836734693
2020-07-02,-0.35125890585172026,-0.22969387755102036
2020-07-06,0.17657073833548562,0.1213265306122449
2020-07-07,-0.14503035500257883,-0.19704081632653062
2020-07-08,-0.14244983283277068,0.0323469387755102
2020-07-09,0.5701948512357349,0.6005102040816326
2020-07-10,0.435690932609232,0.5191836734693878
2020-07-13,0.5017531229998948,0.49061224489795907
2020-07-14,0.037997447251870285,0.04540816326530611
2020-07-15,-0.10275653647834028,-0.11030612244897958
2020-07-16,-0.3510742759366885,-0.29142857142857137
2020-07-17,0.04298318343639203,-0.02071428571428571
2020-07-20,0.016921104625465314,0.0007142857142857142
2020-07-21,0.07911054670133302,0.25602040816326527
2020-07-22,-0.042444783100217105,-0.16908163265306117
2020-07-23,-0.3290339084436708,-0.04775510204081633
2020-07-24,0.4240243483101334,0.28316326530612246
2020-07-27,-0.17260354945798376,-0.039693877551020405
2020-07-28,-0.3337901826743398,-0.28255102040816327
2020-07-29,0.20633045848526518,0.1877551020408163
2020-07-30,-0.18623502563936925,-0.12959183673469385
2020-07-31,-0.08229171420035905,-0.1411224489795918
2020-08-03,0.13383607335228873,0.22295918367346937
2020-08-04,0.4655116285609228,0.5070408163265305
2020-08-05,0.013706773983552994,-0.05112244897959183
2020-08-06,-0.19980073570707577,-0.11908163265306121
2020-08-07,0.3101568573861441,0.30081632653061224
2020-08-10,0.1190738419692755,0.2037755102040816
2020-08-11,0.39709056691043465,0.39683673469387754
2020-08-12,0.43819956508776997,0.5126530612244897
2020-08-13,-0.29728901225782267,-0.2037755102040816
2020-08-14,-0.42028520663708735,-0.5072448979591837
2020-08-17,0.2856315016404568,0.24193877551020404
2020-08-18,-0.030637192354846868,-0.05826530612244897
2020-08-19,-0.3881463362321136,-0.3656122448979591
2020-08-20,-0.09827200313759833,-0.09489795918367347
2020-08-21,-0.3334079071423369,-0.3185714285714285
2020-08-24,0.08696379319900449,0.031020408163265303
2020-08-25,0.19299778502179324,0.2554081632653061
2020-08-26,-0.13387856858704922,-0.24132653061224485
2020-08-27,0.24731860902931804,0.22999999999999995
2020-08-28,-0.10790319981933913,-0.1801020408163265
2020-08-31,0.06283725840502719,-0.0030612244897959186
2020-09-01,0.30882594274516306,0.21428571428571427
2020-09-02,0.39864361359106176,0.4178571428571428
2020-09-03,-0.23900586381197197,-0.23071428571428568
2020-09-04,0.0007958980380252015,-0.034999999999999996
2020-09-08,0.31046138313010985,0.3004081632653061
2020-09-09,-0.31670705032619884,-0.34642857142857136
2020-09-10,0.02124066992710898,-0.151734693877551
2020-09-11,0.16690853074611664,0.21918367346938775
2020-09-14,0.11676855535003311,0.12948979591836735
2020-09-15,-0.10320770695800133,-0.0323469387755102
2020-09-16,-0.34323926152646,-0.3630612244897959
2020-09-17,0.6073391476575069,0.5510204081632653
2020-09-18,0.33836402819743844,0.2822448979591836
2020-09-21,0.2843217216017637,0.2440816326530612
2020-09-22,-0.3890301275621226,-0.40806122448979587
2020-09-23,-0.1366151002231933,-0.165
2020-09-24,-0.13903096553963293,-0.21969387755102038
2020-09-25,0.08986811372974367,0.08816326530612244
2020-09-28,-0.2683295015887581,-0.23448979591836733
2020-09-29,-0.03967309042912132,-0.017653061224489792
2020-09-30,-0.11628306197502779,-0.14265306122448979
2020-10-01,-0.00132559261108279,-0.12887755102040815
2020-10-02,0.08132669319285038,0.06969387755102041
2020-10-05,-0.033502826822464415,0.15122448979591835
2020-10-06,0.2979383426113098,0.23642857142857138
2020-10-07,-0.01118492306862659,-0.03336734693877551
2020-10-08,0.3028430400991345,0.2593877551020408
2020-10-09,0.13465327511609498,0.11367346938775509
2020-10-12,-0.08464728695545194,-0.11928571428571427
2020-10-13,-0.07591060483085138,-0.10428571428571427
2020-10-14,-0.018452346415099338,-0.07387755102040815
2020-10-15,-0.06427807657042724,-0.1257142857142857
2020-10-16,-0.12792808025518546,-0.24765306122448977
2020-10-19,-0.09762225375779328,-0.04071428571428571
2020-10-20,0.13090328325158818,0.21071428571428566
2020-10-21,-0.07506472102688297,0.009183673469387754
2020-10-22,0.1393038847405287,0.06142857142857142
2020-10-23,-0.35267112491260344,-0.3523469387755102
2020-10-26,0.06198476049961113,0.04785714285714285
2020-10-27,0.255256142146649,0.25367346938775504
2020-10-28,0.010223409988424281,-0.07938775510204081
2020-10-29,-0.15778887294914332,-0.24928571428571425
2020-10-30,-0.04696009892669364,-0.026326530612244898
2020-11-02,-0.08859773965454282,-0.09030612244897959
2020-11-03,-0.2936793192519342,-0.2562244897959184
2020-11-04,-0.07604160415583039,-0.04469387755102041
2020-11-05,0.5301241796856773,0.5681632653061224
2020-11-06,0.020987531312484462,0.071734693877551
2020-11-09,0.009846704344860383,0.0002040816326530612
2020-11-10,0.14312779527725983,0.2451020408163265
2020-11-11,-0.060355384239684125,0.03163265306122449
2020-11-12,0.034710656033031174,-0.04836734693877551
2020-11-13,0.2882433646485178,0.29112244897959183
2020-11-16,-0.24627600380284062,-0.286938775510204
2020-11-17,-0.566629745237948,-0.5001020408163265
2020-11-18,-0.11600845433806249,-0.2140816326530612
2020-11-19,0.0018333727841667942,-0.04765306122448979
2020-11-20,-0.029303495932619678,-0.02877551020408163
2020-11-23,-0.08105129354455683,-0.05530612244897959
2020-11-24,0.41821383893098074,0.5477551020408163
2020-11-25,0.2382043378578143,0.30918367346938774
2020-11-27,-0.12196102445982092,0.07051020408163265
2020-11-30,0.15887225291194187,0.09948979591836735
2020-12-01,0.2376547651205163,0.21183673469387754
2020-12-02,-0.01605018648303858,0.00846938775510204
2020-12-03,-0.15740088977520242,-0.0896938775510204
2020-12-04,-0.08690339122378961,-0.10530612244897959
2020-12-07,-0.11111221058388546,-0.10581632653061222
2020-12-08,0.08431729857766491,0.13959183673469386
2020-12-09,0.21735909706150583,0.18938775510204078
2020-12-10,0.04332458600207345,0.14520408163265305
2020-12-11,-0.12581836316206638,-0.20530612244897958
2020-12-14,-0.045832522235859915,0.017857142857142853
2020-12-15,-0.16353541080883488,-0.1854081632653061
2020-12-16,-0.0932474812150545,-0.20357142857142857
2020-12-17,-0.0540714329307873,-0.019999999999999997
2020-12-18,0.19347750268495228,0.1333673469387755
2020-12-21,0.030788752688262738,0.04846938775510204
2020-12-22,-0.03963112741090944,-0.13653061224489796
2020-12-23,0.17416763026503765,0.10857142857142855
2020-12-24,-0.09655430732695992,-0.10979591836734691
2020-12-28,0.012977399243451055,0.023061224489795914
2020-12-29,0.27180992127467035,0.2324489795918367
2020-12-30,0.14105453209605806,0.1260204081632653
2020-12-31,-0.16658355715869327,-0.2057142857142857
2021-01-04,0.02702191122090508,-0.07979591836734692
2021-01-05,-0.2909437605475686,-0.3074489795918367
2021-01-06,-0.3475026522698948,-0.3176530612244897
2021-01-07,-0.27165784810299487,-0.26785714285714285
2021-01-08,0.0372918560971765,0.0360204081632653
2021-01-11,-0.11780133841370706,-0.1123469387755102
2021-01-12,0.1489737454219949,0.2486734693877551
2021-01-13,0.24662554728551736,0.23918367346938774
2021-01-14,-0.28406189327048276,-0.34653061224489795
2021-01-15,0.2278984333592385,0.23153061224489793
2021-01-19,-0.2596451360543768,-0.30846938775510196
2021-01-20,0.031131029873250962,0.02959183673469387
2021-01-21,-0.018632759677772386,-0.0563265306122449
2021-01-22,-0.04382820735182347,-0.09275510204081633
2021-01-25,0.2704032208366242,0.2664285714285714
2021-01-26,0.3999058565474244,0.41551020408163264
2021-01-27,0.33845184761740715,0.4751020408163265
2021-01-28,-0.1384686677675952,-0.19030612244897957
2021-01-29,-0.0694735549814813,-0.13693877551020409
2021-02-01,0.17828217026978813,0.019489795918367348
2021-02-02,0.15340558131670332,0.145
2021-02-03,-0.005188621937675714,0.03826530612244898
2021-02-04,0.04721609633360572,-0.010816326530612244
2021-02-05,0.0579518873155609,0.12112244897959182
2021-02-08,0.3195114149229778,0.30571428571428566
2021-02-09,-0.2345754217652443,-0.2426530612244898
2021-02-10,0.15807652288438775,0.16653061224489793
2021-02-11,-0.04413594291837953,0.0486734693877551
2021-02-12,0.30471637515119765,0.35795918367346935
2021-02-16,0.10135997723739605,0.07755102040816325
2021-02-17,-0.312791454664297,-0.2504081632653061
2021-02-18,-0.1370859035019436,-0.22061224489795916
2021-02-19,-0.009259408935932354,-0.003775510204081632
2021-02-22,-0.15699371859501893,-0.1913265306122449
2021-02-23,-0.41072476322013385,-0.3062244897959183
2021-02-24,-0.3395717304693052,-0.2942857142857142
2021-02-25,-0.06891995267185087,-0.0436734693877551
2021-02-26,-0.4444421183028134,-0.44479591836734694
2021-03-01,0.5445591905593691,0.5580612244897959
2021-03-02,-0.2700221595643622,-0.22367346938775506
