date,rolling_ann_return,rolling_ann_vol,rolling_sharpe,rolling_max_drawdown
2024-02-06,0.07890284368091223,0.10935717810049185,0.721514993816006,-0.07913744499634978
2024-02-09,0.08083141205925223,0.10943221922866557,0.7386436337396199,-0.07913744499634923
2024-03-05,0.08068618594976003,0.10942950777760571,0.7373348157038146,-0.07913744499634967
2024-03-06,0.02525646357397263,0.10723734769969326,0.23551928610450773,-0.07913744499634956
2024-03-07,0.000968815868026631,0.10700236887442845,0.009054153456766634,-0.07913744499634934
2024-03-20,-0.001314965304000769,0.10704183732259533,-0.012284592051963906,-0.07913744499634978
2024-03-21,-0.00717790213194577,0.1066658767057808,-0.06729333085354727,-0.07913744499634934
2024-03-26,-0.03257806542617457,0.10561316783232136,-0.30846594316627035,-0.07913744499634912
2024-03-28,-0.02532596646332797,0.10558753992240817,-0.23985752942003383,-0.07913744499634967
2024-04-03,-0.038000603439615976,0.10576542861076725,-0.3592913482104251,-0.07913744499634945
2024-04-04,-0.031141623047786175,0.10582063955917265,-0.2942868534674892,-0.07913744499634967
2024-04-09,-0.03055471223851017,0.10581096423835024,-0.28876697664036544,-0.07913744499634978
2024-04-10,-0.07000560774363697,0.10492015806944915,-0.6672274330476958,-0.07913744499634956
2024-04-19,-0.058181826339454575,0.10512722008934676,-0.5534420703791689,-0.07913744499634989
2024-04-26,-0.05606983768872637,0.10509824581087678,-0.5334992725722896,-0.07913744499635023
2024-05-09,-0.06203465469657098,0.10537466150278883,-0.5887056130180708,-0.07913744499634956
2024-05-22,-0.07002442477128178,0.10517074414202134,-0.6658165761071507,-0.07913744499634989
2024-05-30,-0.05625266045676658,0.10674964761347457,-0.5269587461351587,-0.07913744499634945
2024-05-31,-0.0009871726756037723,0.10618659776150506,-0.009296584469359947,-0.07913744499634989
2024-06-03,-0.014399282752689771,0.1064878555960503,-0.1352199522855624,-0.079137444996349
2024-06-04,-0.003093800878379573,0.10660218599692026,-0.02902192717200899,-0.07913744499634945
2024-06-17,-0.011985783080036973,0.10662437500513174,-0.11241128568828761,-0.07913744499634923
2024-06-18,-0.012144916601264773,0.10662675368656607,-0.11390121316986998,-0.07913744499634912
2024-06-20,0.04204468764879723,0.10827057340399406,0.388329777213928,-0.07913744499635
2024-06-28,0.02187371574992663,0.10831380908098508,0.20194761808784598,-0.07913744499635056
2024-07-01,0.019158444823386828,0.10821818439964069,0.1770353562081239,-0.07913744499634956
2024-07-26,0.01773129398323143,0.10816531504872406,0.163927724661498,-0.07913744499634989
2024-07-29,0.0036322206133996256,0.10744486194663264,0.03380543794829121,-0.07913744499634967
2024-07-30,-0.008642901976452774,0.10807687734921881,-0.07996994536144665,-0.07913744499634989
2024-07-31,0.033141298832633226,0.11098860661724262,0.29860090907281084,-0.07913744499634945
2024-08-16,0.04287969532326543,0.11084058765977556,0.38685914815685024,-0.07913744499634934
2024-08-19,0.041689000065842224,0.11085712907519216,0.3760606143567498,-0.07913744499634989
2024-08-20,0.022846096979287023,0.10997378968577362,0.207741290398056,-0.07913744499634967
2024-08-21,-0.006198010621733377,0.10848655736643194,-0.05713160019262609,-0.07913744499634989
2024-08-22,0.0054641957594288235,0.10914328353333705,0.050064425244818966,-0.07913744499634934
2024-09-10,0.006800270850935822,0.10903272672172783,0.06236907995790485,-0.07913744499634989
2024-09-17,-0.003951050110053377,0.10861814339032416,-0.03637559975459255,-0.07913744499634956
2024-09-18,-0.005406204308741176,0.10855752177032595,-0.049800365931151426,-0.07913744499634978
2024-09-26,-0.013287010652175777,0.10847313397552584,-0.12249125811349429,-0.07913744499634978
2024-10-01,-0.0013503952583079765,0.10865725696722553,-0.012428026401543646,-0.07913744499634989
2024-10-10,-0.006305291316157776,0.10857673766305126,-0.058072211892432814,-0.07913744499634967
2024-10-11,-0.005591747122311776,0.10858695520170158,-0.051495569720368936,-0.07913744499634923
2024-10-18,-0.011741703939683176,0.10848291156078184,-0.10823551627395668,-0.07913744499634934
2024-10-30,-0.029016782248167776,0.10869837253892031,-0.2669477156870783,-0.07913744499634978
2024-10-31,-0.022152722965641976,0.10895349881984119,-0.20332273130826578,-0.07913744499635
2024-11-07,-0.046238174125017774,0.10900859053220646,-0.42417000255917275,-0.07498760435792762
2024-11-08,-0.027250318367104183,0.10868193037959957,-0.2507345818382642,-0.0749876043579275
2024-11-13,-0.030163418550648777,0.10873006555668685,-0.27741562001471437,-0.07498760435792773
2024-11-14,-0.01265233129489398,0.10859210388764522,-0.11651244281982726,-0.07498760435792762
2024-11-22,-0.015396160090465776,0.10838357046572304,-0.14205252718939507,-0.05956139842371777
2024-11-25,0.028019659812101826,0.10610891075003562,0.2640650970219519,-0.051836715577540216
2024-11-26,0.06737826790964982,0.10242979464560215,0.6577995020176747,-0.05183671557754033
2024-12-11,0.08248503418934722,0.10373138501906107,0.7951791463518034,-0.05183671557754055
2024-12-17,0.09119621029836061,0.10386440329100204,0.8780314275994218,-0.05183671557754055
2024-12-18,0.14172400841338462,0.10431099475607758,1.3586679788146419,-0.05183671557754066
2024-12-19,0.1558839930453282,0.10415315182417796,1.4966805162889132,-0.05183671557754044
2024-12-23,0.12513205155688442,0.10270937252220771,1.2183119075119317,-0.051836715577540216
2025-01-13,0.15966137053998802,0.10079411701708466,1.5840346169501678,-0.05183671557754033
2025-01-27,0.15693133432578021,0.10056052747339954,1.5605659424100777,-0.051836715577540216
2025-02-03,0.14316889128846041,0.09981731105262354,1.4343092373324104,-0.05183671557754044
2025-02-12,0.1285056499430632,0.1005643454564463,1.2778450390125409,-0.05183671557754055
2025-02-13,0.1354810608194702,0.10027074834702483,1.3511523854453233,-0.051836715577540216
2025-02-14,0.13441354595580243,0.10029481493591155,1.3401843957904775,-0.05183671557754055
2025-02-28,0.11150684342709583,0.09964416563589604,1.1190504001463222,-0.05183671557754033
